Group,3,8,13,16,18,25,30,36,37,45,47,49,50,51,52,53,57,59,60,61,65,75,81,86,88,91,93,94,95,96,99,101,102,103,104,108,109,112,113,115,117,120,123
4,7.5902257344852655e-05,0.02635556204505878,0.03803048470596918,0.02796052478572575,0.07267943720815445,0.02099481234217746,0.07225917260675313,0.09658740960381226,0.07050773962137019,0.02099481234217746,0.4636367532378579,0.3182678892561807,0.01750142896500926,0.3182678892561807,0.1585357843961981,0.17157306971347022,0.10947744909455091,0.3402782384141473,0.2089671576082821,0.08183394411955436,0.06206926184199765,0.06559436835472404,0.01974609509608941,0.03082477305702429,1.369086021664948e-4,1.369086021664948e-4,0.10864021435874312,0.07225917260675313,0.04978232819096021,0.12750768784345168,0.10571897123182016,0.02976951677367207,0.2727736750970051,1.369086021664948e-4,0.02099481234217746,0.07931359728189144,0.04978232819096021,0.01506502275338196,0.12294296160122048,0.06206408491110187,0.00247912503825009,0.08038630487468484,1.5193269883658368e-4
4,1.4654313609237718e-4,0.09344200799572652,0.15679467775990666,0.1740153670160173,0.08493063737117176,0.04433651273741894,0.03066339763109148,0.2825961886521433,0.04415885590794324,0.04433651273741894,0.18294101270925953,0.02680158587992781,0.07752006460351789,0.02680158587992781,0.7384570100424722,0.4761030582919644,0.04804332220747866,0.8561803510065233,0.06412251431178725,0.4699678984387046,0.06986774928009283,0.07306201775732905,0.03899848928561054,0.01251668448873181,9.70133197313e-5,9.70133197313e-5,0.6500393299613583,0.03066339763109148,0.13608612286374,0.06224372950317196,0.23428276973427997,0.09834636358507554,0.00128327032441125,9.70133197313e-5,0.04433651273741894,0.1656148921878942,0.13608612286374,15.054131938369062,0.2383781290116744,0.06986282191618653,0.00450094420398239,0.14711521882748535,1.315795311538307e-4
4,6.586445984488482e-5,0.06934555604370857,0.0366813911080749,0.03862725846963007,0.06505663168622262,0.4995856719092727,0.03275880153419216,0.10333138701682812,0.03545288376855948,0.4995856719092727,0.17890296018935778,0.04839073955310055,0.03255814535092114,0.04839073955310055,0.0621174800072125,0.16362339464341755,0.03239362252936569,0.6897550052825611,0.04409667074539911,0.10324872519686155,0.08637627721154993,0.11540609715515328,0.10508941380659492,0.01447471447686165,1.1304299713661466e-4,1.1304299713661466e-4,0.07092595312516149,0.03275880153419216,0.2194194864351664,0.14628938860782273,0.10214263836303822,0.11451640542723344,0.01216710984485462,1.1304299713661466e-4,0.4995856719092727,0.14255526135122437,0.2194194864351664,0.01102367125096601,0.12392554551128462,0.08637187815311945,0.00264093173294866,0.05598230453383766,1.4760920124135593e-4
4,6.58597243909811e-5,0.0262434227962254,0.04527538960391577,0.12419684536106748,0.07275114918146548,0.04629411892778345,0.02409215187038727,0.25422529900730806,0.05818741477309899,0.04629411892778345,0.35461151831971743,0.03030956152713864,0.01372388545731859,0.03030956152713864,0.09855908993711648,0.05601266744134866,0.06499652190336533,0.12968727222499585,0.02446420799466427,0.3287134932157324,0.04769775696254665,0.05762773424894206,0.01654981872221811,0.04447098960183792,1.2225194463198226e-4,1.2225194463198226e-4,0.05630363202991592,0.02409215187038727,0.05958142665332282,0.03044969737766196,0.25343439512430016,0.02821301211240993,0.01249885822256318,1.2225194463198226e-4,0.04629411892778345,0.04496697534385788,0.05958142665332282,0.09096925733290734,0.2594752585671941,0.04769212011513046,0.00786133512978029,0.543060498163299,1.2300611596478147e-4
4,8.335826453885034e-5,0.12051547448518311,0.02903569792070302,0.04853672045882731,0.04021656088116687,0.05125204449694878,0.02409215187038727,0.06101754038228769,0.09002344941436317,0.05125204449694878,0.17084478497436642,0.04773750308469055,0.0192549279694079,0.04773750308469055,0.06492131998662486,0.07841626626760533,0.10818614988078527,0.4871022784013032,0.30083824655770036,0.14799326062876658,0.05889623440181189,0.06230920499054369,0.02836361392637931,0.01284400133173741,1.0188715252930456e-4,1.0188715252930456e-4,0.8836950303309978,0.02409215187038727,0.05601364008595888,0.11596190636446498,0.05907577567350079,0.02658569950847092,0.03181545151051519,1.0188715252930456e-4,0.05125204449694878,0.06506191740253979,0.05601364008595888,0.02764615921276294,0.0651270182117279,0.05889095592777559,0.00472075582629257,0.09598858600159524,1.03261264089797e-4
4,0.00980368725005588,0.10441066162027698,0.10002535017542726,0.03195705577930374,0.06127779808492702,0.05618105799825638,0.02409215187038727,0.1182002869032207,0.06119247766999702,0.05618105799825638,0.2832526164706622,0.5080371737032177,0.06134219320609478,0.5080371737032177,0.06713958312469916,0.08799972271006286,0.08508831565896065,0.13278899523205223,0.12088726463255169,0.0787116115358567,0.224618772022591,0.3818227790021868,0.01356113359769406,0.03210414816675592,1.0231173329784118e-4,1.0231173329784118e-4,0.08191660954510531,0.02409215187038727,0.16750364163951398,0.09357382591914494,0.11507031954979868,0.05044671795643422,0.00156730244416923,1.0231173329784118e-4,0.05618105799825638,0.09516088450242648,0.16750364163951398,0.01980469548562992,0.12610807986774125,0.22461879699683637,0.01049014520497287,0.04399573774059395,1.1405906215325676e-4
4,6.805437994057901e-5,0.075734008232622,0.15902430499124698,0.01471261861747863,0.10813716354721592,0.0547375446495526,0.02409215187038727,2.525469830979433,0.0585482198072736,0.0547375446495526,1.425652392829,0.02639407082217704,0.06169546262672927,0.02639407082217704,0.22061315846748536,0.13266876535210836,0.0881167342664948,0.12784146319548936,0.06313485301846053,3.981617403059102,0.14365832393078248,0.10895419810380054,0.08258635559128011,0.05615864549642603,1.1054859204900634e-4,1.1054859204900634e-4,0.04605032094663571,0.02409215187038727,1.5301448946109513,0.1453620835846389,2.5240982330522703,2.378535508184971,0.0015314568119521,1.1054859204900634e-4,0.0547375446495526,0.15630917745550854,1.5301448946109513,0.00796441005255406,2.518768584173206,0.14365575801090152,0.00385247740895263,0.2806346614490806,1.1162338975260172e-4
4,8.777602612996609e-5,0.08924595226473918,0.06076791040547482,0.04379511442759475,0.08755130376268466,0.07467905861774835,0.0265746036604175,0.05026242428878522,0.05274475972153937,0.07467905861774835,0.2622681300413208,0.07388412409552886,0.02331084897839758,0.07388412409552886,0.10310379252762186,0.08648309031552284,0.14333786800248982,0.1677970012741868,0.13242233175401447,0.05946433404573099,0.07164291900830679,0.0565148952198016,0.01381428920854266,0.02551810949110792,1.005477965999379e-4,1.005477965999379e-4,0.11573790525038566,0.0265746036604175,1.659515048514269,0.02174809020784839,0.04863718324774287,2.8579059347844584,0.04715436963177942,1.005477965999379e-4,0.07467905861774835,0.04870649049147461,1.659515048514269,0.0120103517211198,0.10712322033498876,0.07163804845333534,0.00405360954495761,0.0609538865094122,1.0373238108523448e-4
4,6.717923586214607e-5,0.3792260274885048,0.02585575411786311,0.20969972759836125,0.34290298139701697,0.03840595405690873,0.02409215187038727,0.04903754486408809,1.500294990441626,0.03840595405690873,0.09419002201366332,0.06959524489699032,0.04670617126399895,0.06959524489699032,0.17424906844206955,0.05505299214585234,0.1002629673685178,0.937743462376218,0.4477967362525699,0.1013000086406008,0.09602494528272051,0.03055435705975658,0.0157698685921754,0.01493629441365444,1.1495924425238734e-4,1.1495924425238734e-4,0.986019221321682,0.02409215187038727,0.4897934333650562,0.05551340430255084,0.05035184568538355,0.05231238214798315,0.00113992233929323,1.1495924425238734e-4,0.03840595405690873,0.05948203162248295,0.4897934333650562,0.04851514246956784,0.07380173175458649,0.09582677266319788,0.00404499422118843,0.01977830981850789,1.1835459762639877e-4
